#Rank,CustomerId,Balance
1497,15661626,98792
1498,15754261,98796
1499,15581548,98800
1500,15627220,98807
1501,15732235,98848
1502,15677310,98854
1503,15626414,98863
1504,15591552,98878
1505,15796231,98894
1506,15658890,98900
1507,15764294,98900
1508,15608226,98903
1509,15645600,98926
1510,15797710,98956
1511,15684440,98986
1512,15730796,98993
1513,15750970,99004
1514,15771977,99011
1515,15745088,99028
1516,15632344,99046
1517,15732563,99046
1518,15692291,99056
1519,15751771,99092
1520,15793854,99096
1521,15594456,99097
1522,15588986,99097
1523,15784445,99107
1524,15657529,99142
1525,15767891,99153
1526,15738224,99162
1527,15672447,99166
1528,15602405,99168
1529,15802869,99170
1530,15759250,99184
1531,15582016,99208
1532,15602456,99219
1533,15813163,99241
1534,15691170,99250
1535,15615991,99263
1536,15806467,99283
1537,15581197,99287
1538,15775108,99325
1539,15575147,99339
1540,15647385,99341
1541,15744044,99353
1542,15697460,99441
1543,15752508,99463
1544,15796074,99473
1545,15795690,99514
1546,15748597,99530
1547,15658577,99546
1548,15669805,99558
1549,15568748,99564
1550,15694450,99580
1551,15774882,99587
1552,15615352,99607
1553,15666916,99611
1554,15752097,99641
1555,15704681,99660
1556,15691723,99685
1557,15633834,99706
1558,15693162,99714
1559,15671630,99746
1560,15696047,99761
1561,15644551,99774
1562,15669664,99775
1563,15804602,99785
1564,15582892,99786
1565,15632050,99786
1566,15660263,99800
1567,15812878,99807
1568,15581370,99811
1569,15693233,99813
1570,15682868,99816
1571,15573086,99824
1572,15588341,99835
1573,15714586,99836
1574,15678572,99843
1575,15719649,99845
1576,15638272,99883
1577,15767414,99886
1578,15621466,99898
1579,15673481,99906
1580,15717937,99907
1581,15709476,99946
1582,15618765,99948
1583,15779973,99968
1584,15624423,99987
1585,15780142,100014
1586,15694129,100033
1587,15721207,100047
1588,15664881,100055
1589,15731026,100062
1590,15760924,100062
1591,15685476,100082
1592,15723671,100108
1593,15815656,100117
1594,15813439,100117
1595,15772896,100161
1596,15646302,100170
1597,15591123,100194
1598,15612505,100212
1599,15715951,100238
1600,15687540,100249
1601,15760177,100252
1602,15804295,100255
1603,15606641,100261
1604,15750055,100263
1605,15610042,100267
1606,15567630,100276
1607,15617419,100315
1608,15619955,100338
1609,15793197,100360
1610,15708610,100369
1611,15633233,100375
1612,15629739,100375
1613,15666163,100421
1614,15812262,100432
1615,15753831,100434
1616,15714431,100443
1617,15683157,100447
1618,15731330,100471
1619,15781875,100476
1620,15598331,100481
1621,15728505,100486
1622,15780654,100489
1623,15608588,100521
1624,15730810,100525
1625,15802060,100549
1626,15810775,100549
1627,15783522,100566
1628,15760121,100606
1629,15612465,100628
1630,15694381,100655
1631,15624391,100684
1632,15813168,100718
1633,15567980,100728
1634,15708063,100750
1635,15579891,100756
1636,15762927,100763
1637,15725997,100769
1638,15702442,100782
1639,15809722,100812
1640,15765457,100830
1641,15667742,100881
1642,15727311,100886
1643,15783526,100896
1644,15812198,100901
1645,15734634,100912
1646,15708289,100914
1647,15718057,100947
1648,15695097,100955
1649,15689425,100988
1650,15724251,101013
1651,15714397,101014
1652,15648881,101017
1653,15677249,101044
1654,15692132,101060
1655,15636454,101071
1656,15705521,101084
1657,15579583,101090
1658,15652782,101100
1659,15681671,101100
1660,15654341,101116
1661,15777639,101127
1662,15581748,101135
1663,15670562,101141
1664,15742358,101161
1665,15574115,101179
1666,15635034,101192
1667,15725776,101195
1668,15801431,101198
1669,15687491,101208
1670,15709135,101232
1671,15775912,101238
1672,15756824,101243
1673,15648794,101247
1674,15569451,101257
1675,15647800,101267
1676,15801293,101278
1677,15574167,101286
1678,15696506,101353
1679,15674840,101430
1680,15810485,101438
1681,15666141,101440
1682,15696301,101456
1683,15698285,101457
1684,15625092,101465
1685,15620557,101470
1686,15746258,101487
1687,15759387,101487
1688,15685920,101507
1689,15654760,101515
1690,15713354,101529
1691,15622033,101544
1692,15773338,101579
1693,15591509,101583
1694,15636731,101609
1695,15799966,101610
1696,15654025,101629
1697,15696061,101633
1698,15703399,101641
1699,15611223,101649
1700,15631709,101675
1701,15761606,101708
1702,15671209,101714
1703,15628205,101737
1704,15686255,101745
1705,15577751,101803
1706,15591607,101827
1707,15698031,101852
1708,15769254,101861
1709,15580845,101869
1710,15589420,101891
1711,15688210,101929
1712,15716926,101953
1713,15633950,101961
1714,15772363,101979
1715,15738835,101986
1716,15762615,101993
1717,15622801,102000
1718,15784526,102016
1719,15767821,102017
1720,15619616,102017
1721,15713517,102025
1722,15748660,102025
1723,15573348,102050
1724,15585427,102074
1725,15797751,102086
1726,15593976,102089
1727,15595917,102097
1728,15641158,102128
1729,15650351,102133
1730,15741180,102142
1731,15667971,102144
1732,15784286,102145
1733,15672027,102185
1734,15717164,102238
1735,15578546,102251
1736,15568885,102252
1737,15690337,102258
1738,15784000,102278
1739,15572762,102279
1740,15800773,102283
1741,15727317,102287
1742,15752488,102290
1743,15776939,102291
1744,15684147,102338
1745,15709183,102347
1746,15634891,102365
1747,15683892,102396
1748,15799128,102407
1749,15757933,102453
1750,15751561,102453
1751,15623560,102483
1752,15815125,102486
1753,15572657,102490
1754,15751057,102500
1755,15619087,102520
1756,15729117,102524
1757,15706365,102536
1758,15747808,102541
1759,15673995,102541
1760,15623202,102556
1761,15661528,102562
1762,15587013,102575
1763,15736124,102586
1764,15629002,102603
1765,15627859,102609
1766,15567246,102630
1767,15607526,102645
1768,15715142,102704
1769,15758451,102709
1770,15572461,102715
1771,15630363,102721
1772,15568876,102723
1773,15718839,102741
1774,15594720,102743
1775,15746451,102750
1776,15616931,102768
1777,15748752,102773
1778,15762993,102773
1779,15680201,102773
1780,15599081,102785
1781,15685019,102787
1782,15812365,102801
1783,15742607,102801
1784,15738721,102827
1785,15666012,102833
1786,15738889,102871
1787,15679029,102874
1788,15723008,102882
1789,15715414,102895
1790,15628904,102918
1791,15647453,102937
1792,15784161,102945
1793,15623478,102955
1794,15750569,102955
1795,15775192,102963
1796,15654700,102967
1797,15688880,102980
1798,15728829,102984
1799,15766667,102990
1800,15592736,102994
1801,15789714,103001
1802,15681342,103015
1803,15641994,103018
1804,15586970,103023
1805,15807768,103034
1806,15571305,103061
1807,15657566,103098
1808,15716605,103099
1809,15719426,103102
1810,15810839,103108
1811,15747168,103109
1812,15626385,103121
1813,15756071,103133
1814,15779744,103138
1815,15665524,103155
1816,15787318,103163
1817,15772573,103177
1818,15797919,103195
1819,15610271,103210
1820,15803804,103215
1821,15733842,103219
1822,15618255,103245
1823,15571476,103257
1824,15637169,103268
1825,15574554,103291
1826,15737542,103295
1827,15615820,103302
1828,15583499,103325
1829,15815040,103362
1830,15656062,103378
1831,15766205,103391
1832,15631882,103400
1833,15570289,103409
1834,15632793,103418
1835,15590199,103421
1836,15730469,103430
1837,15807045,103458
1838,15589257,103465
1839,15774155,103472
1840,15622507,103499
1841,15617657,103502
1842,15650924,103515
1843,15703354,103517
1844,15700476,103523
1845,15700046,103545
1846,15644361,103549
1847,15566211,103561
1848,15802501,103565
1849,15812513,103583
1850,15737521,103604
1851,15738936,103607
1852,15604146,103654
1853,15793813,103688
1854,15808868,103697
1855,15766288,103701
1856,15601787,103712
1857,15708362,103730
1858,15772329,103741
1859,15771873,103769
1860,15638149,103772
1861,15618661,103805
1862,15762198,103818
1863,15695499,103821
1864,15739292,103838
1865,15714970,103847
1866,15723484,103873
1867,15706269,103894
1868,15648225,103895
1869,15573112,103907
1870,15602010,103910
1871,15608246,103914
1872,15618243,103960
1873,15791191,103997
1874,15696826,104001
1875,15628950,104014
1876,15796834,104016
1877,15667438,104017
1878,15790683,104077
1879,15624623,104089
1880,15787772,104091
1881,15716218,104119
1882,15710365,104129
1883,15687852,104146
1884,15636820,104150
1885,15605684,104159
1886,15574068,104217
1887,15575619,104254
1888,15704340,104255
1889,15757897,104259
1890,15651664,104268
1891,15790235,104291
1892,15801658,104306
1893,15792989,104309
1894,15672091,104336
1895,15681878,104339
1896,15628203,104340
1897,15695679,104349
1898,15669219,104356
1899,15701265,104357
1900,15610753,104368
1901,15626985,104387
1902,15771728,104406
1903,15696514,104414
1904,15614827,104430
1905,15653521,104450
1906,15656840,104451
1907,15606097,104470
1908,15791780,104478
1909,15748352,104488
1910,15738411,104499
1911,15766686,104502
1912,15730345,104508
1913,15632899,104509
1914,15718765,104533
1915,15597949,104553
1916,15681026,104553
1917,15750156,104568
1918,15792862,104584
1919,15678058,104584
1920,15682021,104593
1921,15763907,104614
1922,15640266,104632
1923,15698732,104677
1924,15732199,104679
1925,15813946,104683
1926,15577064,104703
1927,15781505,104720
1928,15785350,104745
1929,15802758,104754
1930,15749638,104761
1931,15811978,104763
1932,15618018,104784
1933,15626612,104784
1934,15762605,104797
1935,15781802,104817
1936,15624596,104822
1937,15610337,104832
1938,15741875,104834
1939,15700964,104849
1940,15690209,104857
1941,15718242,104887
1942,15632736,104911
1943,15572547,104930
1944,15600103,104944
1945,15724848,104948
1946,15799710,104960
1947,15702030,104983
1948,15627699,105000
1949,15595426,105001
1950,15652048,105007
1951,15619953,105021
1952,15785406,105056
1953,15815428,105057
1954,15622478,105062
1955,15678210,105070
1956,15598175,105082
1957,15692142,105087
1958,15710105,105099
1959,15815560,105103
1960,15735909,105103
1961,15750264,105129
1962,15805463,105164
1963,15709252,105174
1964,15670080,105204
1965,15665168,105207
1966,15644296,105210
1967,15677105,105215
1968,15650670,105223
1969,15580043,105229
1970,15765518,105230
1971,15785490,105230
1972,15643392,105239
1973,15758023,105245
1974,15747014,105245
1975,15778694,105250
1976,15606552,105262
1977,15763579,105265
1978,15688619,105266
1979,15706729,105272
1980,15731463,105302
1981,15623744,105303
1982,15630913,105304
1983,15801247,105318
1984,15796351,105346
1985,15623369,105356
1986,15688059,105356
1987,15790019,105388
1988,15612092,105398
1989,15696231,105406
1990,15717065,105420
1991,15622911,105420
1992,15803842,105427
1993,15774192,105436
1994,15610379,105444
1995,15643487,105474
1996,15681274,105474
1997,15588372,105489
1998,15685564,105493
1999,15723685,105515
2000,15644934,105522
2001,15697497,105526
2002,15662238,105563
2003,15650322,105589
2004,15607837,105600
2005,15724181,105603
2006,15808851,105609
2007,15755077,105618
2008,15696539,105628
2009,15725024,105664
2010,15780386,105684
2011,15568573,105702
2012,15675896,105723
2013,15814690,105736
2014,15617790,105767
2015,15656086,105770
2016,15786196,105771
2017,15691703,105792
2018,15625395,105796
2019,15659366,105799
2020,15750921,105843
2021,15604020,105859
2022,15569624,105865
2023,15598510,105907
2024,15567834,105918
2025,15689294,105935
2026,15713532,105957
2027,15813844,105962
2028,15796787,105969
2029,15731555,106000
2030,15702277,106006
2031,15675337,106012
2032,15671172,106012
2033,15595153,106023
2034,15585249,106037
2035,15717706,106046
2036,15661034,106059
2037,15589018,106070
2038,15665861,106071
2039,15629299,106075
2040,15610403,106086
2041,15641091,106089
2042,15635459,106117
2043,15583076,106117
2044,15799350,106134
2045,15620204,106138
2046,15771477,106160
2047,15657107,106172
2048,15591100,106191
2049,15785519,106192
2050,15756820,106199
2051,15586523,106231
2052,15590876,106234
2053,15691952,106243
2054,15726774,106251
2055,15583394,106260
2056,15726153,106261
2057,15763108,106262
2058,15720662,106267
2059,15568904,106289
2060,15675675,106291
2061,15706810,106302
2062,15774696,106308
2063,15598157,106328
2064,15660505,106345
2065,15795881,106365
2066,15612087,106377
2067,15729238,106396
2068,15578096,106398
2069,15584477,106405
2070,15610226,106415
2071,15657809,106416
2072,15764226,106426
2073,15766378,106432
2074,15567063,106435
2075,15642202,106454
2076,15640846,106458
2077,15577905,106487
2078,15572182,106507
2079,15624293,106512
2080,15754084,106519
2081,15630704,106521
2082,15705403,106521
2083,15702968,106546
2084,15677049,106570
2085,15735688,106596
2086,15783029,106604
2087,15757895,106629
2088,15757015,106641
2089,15760641,106649
2090,15806447,106684
2091,15579820,106688
2092,15569438,106703
2093,15617486,106723
2094,15785705,106732
2095,15644621,106756
2096,15583597,106759
2097,15629511,106771
2098,15808044,106804
2099,15654156,106808
2100,15805429,106820
2101,15771580,106832
2102,15773277,106837
2103,15723488,106854
2104,15788183,106870
2105,15588219,106872
2106,15792222,106882
2107,15728709,106901
2108,15657284,106902
2109,15584037,106913
2110,15616270,106921
2111,15580487,106923
2112,15658935,106937
2113,15732020,106938
2114,15637522,106942
2115,15718921,106957
2116,15754105,106967
2117,15785358,106969
2118,15597591,107000
2119,15588186,107023
2120,15593715,107028
2121,15725818,107041
2122,15671139,107043
2123,15571873,107065
2124,15613854,107073
2125,15589698,107105
2126,15792329,107106
2127,15609254,107135
2128,15794178,107137
2129,15709741,107141
2130,15634950,107175
2131,15729412,107192
2132,15724423,107194
2133,15661290,107200
2134,15748856,107210
2135,15613014,107234
2136,15679294,107239
2137,15775891,107248
2138,15725664,107283
2139,15629787,107304
2140,15663650,107304
2141,15668958,107316
2142,15614813,107363
2143,15646859,107363
2144,15743582,107376
2145,15621244,107380
2146,15670602,107418
2147,15709604,107433
2148,15669411,107468
2149,15588090,107495
2150,15807837,107500
2151,15640953,107509
2152,15614923,107512
2153,15596414,107525
2154,15614213,107549
2155,15587596,107553
2156,15590888,107556
2157,15677382,107570
2158,15674637,107572
2159,15636595,107593
2160,15659420,107594
2161,15663446,107602
2162,15722409,107605
2163,15669175,107638
2164,15790564,107649
2165,15737961,107713
2166,15740223,107715
2167,15777892,107721
2168,15738497,107727
2169,15713596,107736
2170,15788539,107748
2171,15677305,107749
2172,15725076,107752
2173,15774738,107765
2174,15757537,107785
2175,15609058,107787
2176,15679075,107799
2177,15702416,107806
2178,15588449,107813
2179,15661670,107819
2180,15607537,107851
2181,15768816,107857
2182,15622305,107868
2183,15681991,107872
2184,15670172,107879
2185,15694506,107885
2186,15795759,107907
2187,15615050,107916
2188,15714575,107926
2189,15705676,107944
2190,15705860,107949
2191,15578865,107959
2192,15573888,107963
2193,15734659,107978
2194,15655903,107980
2195,15753888,108005
2196,15630910,108007
2197,15746564,108011
2198,15688849,108019
2199,15670898,108028
2200,15665790,108055
2201,15721116,108058
2202,15625641,108071
2203,15592816,108076
2204,15717879,108079
2205,15794204,108117
2206,15618695,108117
2207,15646810,108122
2208,15711687,108129
2209,15675185,108129
2210,15780124,108132
2211,15681928,108155
2212,15631838,108166
2213,15815095,108186
2214,15808960,108197
2215,15652030,108205
2216,15741385,108231
2217,15728474,108236
2218,15686870,108239
2219,15664734,108245
2220,15585451,108263
2221,15642934,108269
2222,15742668,108269
2223,15764409,108287
2224,15609558,108289
2225,15702601,108300
2226,15619674,108306
2227,15754443,108308
2228,15569682,108308
2229,15633194,108309
2230,15776558,108345
2231,15682268,108349
2232,15787597,108378
2233,15588622,108381
2234,15798960,108393
2235,15756472,108397
2236,15599090,108407
2237,15620836,108411
2238,15600821,108424
2239,15737741,108432
2240,15607748,108433
2241,15623499,108438
2242,15592773,108449
2243,15687329,108466
2244,15577515,108477
2245,15731148,108477
2246,15750335,108509
2247,15630580,108513
2248,15645271,108528
2249,15711759,108541
2250,15805637,108546
2251,15572356,108555
2252,15615797,108585
2253,15644896,108587
2254,15778025,108589
2255,15790379,108601
2256,15585067,108632
2257,15688128,108654
2258,15735388,108665
2259,15729279,108692
2260,15707634,108699
2261,15770968,108712
2262,15745455,108717
2263,15652527,108725
2264,15697100,108737
2265,15670039,108739
2266,15713853,108748
2267,15768471,108755
2268,15641860,108760
2269,15613427,108798
2270,15754267,108805
2271,15766355,108807
2272,15686164,108822
2273,15751158,108825
2274,15576216,108863
2275,15799635,108867
2276,15668830,108882
2277,15586069,108883
2278,15779176,108888
2279,15807889,108892
2280,15791867,108896
2281,15789014,108909
2282,15566735,108914
2283,15778155,108914
2284,15648362,108924
2285,15681115,108935
2286,15642098,108960
2287,15617432,109003
2288,15588537,109013
2289,15619016,109020
2290,15637717,109027
2291,15768151,109032
2292,15713912,109044
2293,15711455,109045
2294,15777586,109052
2295,15600991,109053
2296,15716381,109062
2297,15594502,109093
2298,15736299,109107
2299,15798709,109109
2300,15744105,109118
2301,15607330,109122
2302,15813327,109131
2303,15797822,109137
2304,15693205,109154
2305,15731117,109161
2306,15711901,109163
2307,15592461,109166
2308,15695339,109173
2309,15723320,109175
2310,15645847,109197
2311,15788920,109197
2312,15673790,109201
2313,15647807,109220
2314,15581036,109309
2315,15731543,109328
2316,15733964,109330
2317,15591010,109339
2318,15602354,109342
2319,15784280,109343
2320,15627848,109346
2321,15806256,109349
2322,15593954,109387
2323,15631406,109388
2324,15659807,109402
2325,15754849,109421
2326,15583668,109472
2327,15747323,109472
2328,15774166,109484
2329,15727811,109494
2330,15629545,109509
2331,15571284,109528
2332,15725141,109528
2333,15652084,109542
2334,15568046,109558
2335,15768295,109564
2336,15614420,109570
2337,15801462,109578
2338,15624755,109628
2339,15744913,109633
2340,15588580,109647
2341,15733387,109663
2342,15809263,109677
2343,15569247,109680
2344,15730397,109682
2345,15617331,109698
2346,15636024,109699
2347,15809826,109706
2348,15749679,109724
2349,15681068,109730
2350,15758813,109733
2351,15623791,109741
2352,15585835,109784
2353,15579914,109787
2354,15658233,109798
2355,15782468,109800
2356,15714256,109805
2357,15755018,109819
2358,15624013,109845
2359,15764072,109849
2360,15671582,109869
2361,15723864,109877
2362,15792668,109908
2363,15613630,109923
2364,15737408,109942
2365,15742480,109949
2366,15609669,109949
2367,15599860,109958
2368,15729065,109960
2369,15784923,109974
2370,15642391,109979
2371,15582714,110023
2372,15742378,110030
2373,15717736,110031
2374,15762228,110047
2375,15748639,110054
2376,15589296,110054
2377,15623063,110068
2378,15710825,110071
2379,15569626,110080
2380,15700657,110087
2381,15750181,110113
2382,15630698,110124
2383,15602797,110133
2384,15807993,110148
2385,15663194,110150
2386,15772941,110153
2387,15802207,110183
2388,15637788,110204
2389,15813067,110219
2390,15601811,110240
2391,15662578,110245
2392,15745533,110314
2393,15578435,110341
2394,15604119,110350
2395,15627352,110356
2396,15591107,110357
2397,15720559,110368
2398,15769596,110407
2399,15627212,110414
2400,15581440,110463
2401,15775235,110480
2402,15772262,110484
2403,15721019,110495
2404,15758750,110527
2405,15573520,110540
2406,15678886,110555
2407,15691150,110559
2408,15775490,110571
2409,15588854,110581
2410,15662884,110598
2411,15688691,110610
2412,15775949,110615
2413,15670205,110625
2414,15575623,110635
2415,15701121,110641
2416,15787204,110647
2417,15673693,110654
2418,15651020,110666
2419,15634968,110689
2420,15605666,110717
2421,15675422,110728
2422,15610900,110739
2423,15658158,110742
2424,15754012,110752
2425,15678727,110766
2426,15661526,110777
2427,15774285,110783
2428,15661275,110792
2429,15697311,110802
2430,15634281,110823
2431,15633866,110825
2432,15761950,110827
2433,15669410,110830
2434,15659656,110838
2435,15607133,110864
2436,15768495,110923
2437,15665062,110929
2438,15644753,110930
2439,15663168,110935
2440,15774358,110939
2441,15711572,110942
2442,15639368,110943
2443,15699195,110949
2444,15802256,110976
2445,15684868,110994
2446,15720050,110998
2447,15730793,111009
2448,15586585,111019
2449,15766064,111060
2450,15754177,111061
2451,15621974,111064
2452,15649297,111066
2453,15762729,111071
2454,15812706,111088
2455,15782530,111093
2456,15667424,111094
2457,15737909,111096
2458,15696388,111097
2459,15668309,111099
2460,15789498,111100
2461,15648933,111101
2462,15608406,111128
2463,15759499,111157
2464,15739548,111168
2465,15615140,111169
2466,15620123,111170
2467,15717962,111180
2468,15665521,111184
2469,15746490,111201
2470,15570857,111214
2471,15783349,111233
2472,15769703,111258
2473,15665053,111285
2474,15789563,111288
2475,15669782,111337
2476,15781702,111347
2477,15783097,111348
2478,15728005,111360
2479,15589017,111363
2480,15670587,111363
2481,15774336,111370
2482,15584930,111375
2483,15800845,111380
2484,15587421,111388
2485,15714883,111396
2486,15706537,111397
2487,15638329,111432
2488,15625881,111433
2489,15705352,111485
2490,15726796,111502
2491,15606386,111513
2492,15577771,111524
2493,15585379,111525
2494,15812210,111537
2495,15604515,111543
2496,15594786,111566
2497,15740602,111568
2498,15567446,111574
2499,15606149,111577
2500,15804709,111578
2501,15755798,111582
2502,15669656,111589
2503,15724851,111590
2504,15799600,111599
2505,15726776,111629
2506,15589869,111634
2507,15589488,111642
2508,15716276,111670
2509,15686060,111678
2510,15732778,111682
2511,15584320,111696
2512,15770498,111723
2513,15741078,111729
2514,15616666,111739
2515,15629010,111743
2516,15674551,111757
2517,15576824,111760
2518,15681990,111769
2519,15635752,111798
2520,15794236,111813
2521,15762682,111827
2522,15683758,111833
2523,15680001,111836
2524,15649078,111838
2525,15682356,111853
2526,15682618,111855
2527,15583364,111872
2528,15764195,111900
2529,15616454,111905
2530,15628219,111912
2531,15666548,111920
2532,15672598,111927
2533,15707473,111963
2534,15626008,111974
2535,15728669,112014
2536,15774551,112030
2537,15570835,112045
2538,15602280,112046
2539,15603743,112070
2540,15655082,112071
2541,15745623,112080
2542,15770101,112088
2543,15610912,112119
2544,15812497,112146
2545,15721251,112153
2546,15616929,112181
2547,15796612,112203
2548,15618750,112212
2549,15801277,112212
2550,15582910,112230
2551,15759034,112263
2552,15806808,112282
2553,15745107,112282
2554,15770039,112290
2555,15732774,112291
2556,15577985,112324
2557,15701074,112331
2558,15815552,112334
2559,15582492,112367
2560,15569670,112373
2561,15596914,112373
2562,15807120,112383
2563,15694296,112392
2564,15789955,112415
2565,15643378,112420
2566,15709639,112465
2567,15781987,112495
2568,15690744,112499
2569,15751774,112511
2570,15776985,112519
2571,15607395,112529
2572,15672826,112537
2573,15814536,112542
2574,15719170,112543
2575,15580462,112544
2576,15580684,112565
2577,15641411,112568
2578,15793803,112572
2579,15651581,112596
2580,15720687,112610
2581,15580252,112611
2582,15579892,112616
2583,15571869,112651
2584,15615457,112652
2585,15806956,112667
2586,15613518,112669
2587,15643770,112670
2588,15806901,112688
2589,15782591,112690
2590,15636812,112701
2591,15734461,112708
2592,15584776,112712
2593,15634564,112713
2594,15663312,112727
2595,15800295,112747
2596,15633729,112751
2597,15811958,112755
2598,15681562,112774
2599,15689633,112804
2600,15672756,112808
2601,15590241,112822
2602,15593014,112833
2603,15717290,112871
2604,15783477,112890
2605,15757628,112897
2606,15627195,112930
2607,15774931,112936
2608,15685357,112940
2609,15657937,112950
2610,15677112,112957
2611,15675787,112973
2612,15621768,112995
2613,15668057,113001
2614,15797686,113001
2615,15778589,113015
2616,15724623,113034
2617,15660571,113034
2618,15715750,113064
2619,15650258,113090
2620,15737275,113096
2621,15715907,113110
2622,15718769,113110
2623,15683007,113113
2624,15727350,113143
2625,15721585,113147
2626,15649487,113150
2627,15800703,113157
2628,15657321,113174
2629,15596575,113194
2630,15626144,113209
2631,15618401,113220
2632,15646535,113226
2633,15679733,113228
2634,15762392,113257
2635,15683841,113270
2636,15619130,113291
2637,15598586,113292
2638,15669293,113309
2639,15715541,113311
2640,15790113,113317
2641,15627484,113329
2642,15628674,113348
2643,15815690,113349
2644,15683522,113383
2645,15709474,113386
2646,15703205,113402
2647,15763414,113447
2648,15693996,113453
2649,15690182,113489
2650,15695301,113523
2651,15740406,113526
2652,15734578,113538
2653,15692918,113546
2654,15653753,113568
2655,15640855,113575
2656,15587210,113582
2657,15705991,113599
2658,15789158,113600
2659,15677783,113607
2660,15706163,113626
2661,15789055,113635
2662,15616859,113641
2663,15692929,113657
2664,15735572,113658
2665,15787848,113672
2666,15657957,113674
2667,15643426,113681
2668,15799300,113689
2669,15777616,113691
2670,15735439,113693
2671,15723299,113709
2672,15596761,113715
2673,15592854,113736
2674,15588923,113743
2675,15574012,113756
2676,15809006,113758
2677,15659694,113782
2678,15593454,113794
2679,15797204,113812
2680,15788634,113817
2681,15568595,113829
2682,15741554,113836
2683,15673837,113859
2684,15750014,113865
2685,15743673,113873
2686,15764314,113877
2687,15706904,113882
2688,15694765,113882
2689,15815628,113900
2690,15768340,113905
2691,15727619,113910
2692,15625716,113914
2693,15807194,113922
2694,15584505,113924
2695,15670738,113939
2696,15572038,113949
2697,15666295,113957
2698,15622578,113959
2699,15704769,113979
2700,15794916,113980
2701,15618314,114006
2702,15794187,114008
2703,15647965,114024
2704,15813132,114028
2705,15577018,114035
2706,15642725,114085
2707,15736495,114088
2708,15715709,114091
2709,15778838,114135
2710,15603880,114142
2711,15689328,114169
2712,15682585,114193
2713,15627232,114203
2714,15680970,114207
2715,15676353,114213
2716,15722611,114233
2717,15771749,114268
2718,15637366,114269
2719,15655229,114285
2720,15622750,114292
2721,15655175,114319
2722,15664681,114321
2723,15790282,114328
2724,15763171,114331
2725,15768233,114346
2726,15672640,114348
2727,15567832,114355
2728,15751412,114370
2729,15737133,114387
2730,15707189,114392
2731,15670822,114416
2732,15792064,114422
2733,15785654,114423
2734,15705657,114428
2735,15569410,114430
2736,15587712,114435
2737,15647111,114440
2738,15589380,114447
2739,15782802,114450
2740,15576706,114454
2741,15691875,114492
2742,15653997,114494
2743,15735203,114511
2744,15744789,114513
2745,15787756,114515
2746,15602554,114520
2747,15766908,114540
2748,15736043,114543
2749,15773276,114553
2750,15752816,114591
2751,15643188,114604
2752,15717700,114610
2753,15766741,114628
2754,15567839,114631
2755,15748414,114635
2756,15765650,114656
2757,15790322,114669
2758,15597951,114714
2759,15685329,114716
2760,15725311,114722
2761,15804104,114732
2762,15801336,114737
2763,15716994,114740
2764,15753370,114754
2765,15595039,114754
2766,15709531,114756
2767,15723827,114779
2768,15699325,114823
2769,15713599,114835
2770,15707596,114889
2771,15794142,114931
2772,15567506,114941
2773,15693704,114949
2774,15720943,114959
2775,15726466,114974
2776,15692931,114991
2777,15628272,114997
2778,15589312,115007
2779,15740356,115022
2780,15694805,115025
2781,15683124,115029
2782,15656148,115047
2783,15602373,115049
2784,15748718,115063
2785,15779586,115074
2786,15575438,115076
2787,15587573,115085
2788,15753861,115096
2789,15780909,115102
2790,15793049,115115
2791,15721007,115130
2792,15662574,115137
2793,15670552,115141
2794,15780359,115143
2795,15600720,115145
2796,15701738,115163
2797,15687431,115172
2798,15654654,115183
2799,15617082,115196
2800,15578186,115218
2801,15594651,115221
2802,15634551,115248
2803,15570414,115252
2804,15674433,115265
2805,15719940,115280
2806,15776229,115282
2807,15652626,115286
2808,15725509,115287
2809,15707322,115290
2810,15807923,115301
2811,15783398,115310
2812,15671322,115315
2813,15770435,115335
2814,15651627,115341
2815,15724200,115342
2816,15812279,115346
2817,15572956,115351
2818,15802617,115372
2819,15679668,115379
2820,15692258,115407
2821,15730590,115409
2822,15802857,115410
2823,15592583,115414
2824,15771742,115442
2825,15679148,115451
2826,15722037,115462
2827,15687079,115462
2828,15644856,115463
2829,15739160,115465
2830,15592999,115466
2831,15720134,115479
2832,15797081,115489
2833,15601857,115518
2834,15693690,115533
2835,15612193,115545
2836,15692631,115557
2837,15693018,115564
2838,15686718,115569
2839,15677184,115576
2840,15609643,115587
2841,15815131,115617
2842,15574910,115625
2843,15577598,115636
2844,15698664,115644
2845,15700383,115652
2846,15806210,115654
2847,15725698,115681
2848,15660980,115703
2849,15738291,115714
2850,15574868,115725
2851,15706458,115731
2852,15749489,115744
2853,15591512,115762
2854,15679760,115764
2855,15624744,115766
2856,15572428,115777
2857,15651883,115797
2858,15580956,115888
2859,15734762,115895
2860,15756743,115895
2861,15679587,115897
2862,15640418,115898
2863,15685947,115916
2864,15677921,115921
2865,15810418,115925
2866,15573452,115931
2867,15627002,115935
2868,15719309,115962
2869,15811762,115989
2870,15769356,116023
2871,15625151,116038
2872,15784844,116060
2873,15570681,116084
2874,15666975,116085
2875,15662091,116100
2876,15729763,116115
2877,15705458,116120
2878,15752809,116122
2879,15690153,116122
2880,15663164,116151
2881,15643752,116160
2882,15618203,116198
2883,15764866,116221
2884,15600700,116227
2885,15599660,116230
2886,15626457,116235
2887,15624528,116244
2888,15792660,116249
2889,15623630,116251
2890,15650288,116269
2891,15725639,116271
2892,15574305,116275
2893,15772995,116295
2894,15750731,116309
